mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_kernel,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Model Type,Training Data
1.0207955837249756,0.07850115576903044,0.20680460929870606,0.015542846651695643,0.001,2,linear,,"{'C': 0.001, 'degree': 2, 'kernel': 'linear'}",11.792599211558425,12.320878920498888,13.098913070367905,9.909352160106815,9.801399245311151,11.384628521568636,1.3164217934633675,31,SVM,Full Dataset
1.0081949710845948,0.07858735915419553,0.21160297393798827,0.027344873477242407,0.001,3,linear,,"{'C': 0.001, 'degree': 3, 'kernel': 'linear'}",11.792599211558425,12.320878920498888,13.098913070367905,9.909352160106815,9.801399245311151,11.384628521568636,1.3164217934633675,31,SVM,Full Dataset
0.9659786701202393,0.014700339961132354,0.20169987678527831,0.01760095008355439,0.001,4,linear,,"{'C': 0.001, 'degree': 4, 'kernel': 'linear'}",11.792599211558425,12.320878920498888,13.098913070367905,9.909352160106815,9.801399245311151,11.384628521568636,1.3164217934633675,31,SVM,Full Dataset
0.9816416740417481,0.030975018581882136,0.2027573585510254,0.014641085293950258,0.01,2,linear,,"{'C': 0.01, 'degree': 2, 'kernel': 'linear'}",9.78029133995267,10.633964709842077,11.836327294187672,9.15835830005092,9.47432082318433,10.176652493443534,0.9644635722343533,22,SVM,Full Dataset
0.963448429107666,0.037143400158877904,0.1927023410797119,0.007724375022510126,0.01,3,linear,,"{'C': 0.01, 'degree': 3, 'kernel': 'linear'}",9.78029133995267,10.633964709842077,11.836327294187672,9.15835830005092,9.47432082318433,10.176652493443534,0.9644635722343533,22,SVM,Full Dataset
0.9675039291381836,0.03372497839667583,0.19662342071533204,0.004136911200508657,0.01,4,linear,,"{'C': 0.01, 'degree': 4, 'kernel': 'linear'}",9.78029133995267,10.633964709842077,11.836327294187672,9.15835830005092,9.47432082318433,10.176652493443534,0.9644635722343533,22,SVM,Full Dataset
1.0195858955383301,0.04198527463573049,0.204514217376709,0.005622365287216279,0.1,2,linear,,"{'C': 0.1, 'degree': 2, 'kernel': 'linear'}",9.594756121263883,10.389623621894136,11.579062447423546,9.031707488012078,9.286699444909129,9.976369824700555,0.9222866718754694,17,SVM,Full Dataset
0.994819164276123,0.018948606186183756,0.19680399894714357,0.011320157584683048,0.1,3,linear,,"{'C': 0.1, 'degree': 3, 'kernel': 'linear'}",9.594756121263883,10.389623621894136,11.579062447423546,9.031707488012078,9.286699444909129,9.976369824700555,0.9222866718754694,17,SVM,Full Dataset
1.0091939449310303,0.018628872982187232,0.1972043991088867,0.0029950487799576177,0.1,4,linear,,"{'C': 0.1, 'degree': 4, 'kernel': 'linear'}",9.594756121263883,10.389623621894136,11.579062447423546,9.031707488012078,9.286699444909129,9.976369824700555,0.9222866718754694,17,SVM,Full Dataset
1.2071544647216796,0.02900873128679546,0.19639921188354492,0.011037429635289994,1,2,linear,,"{'C': 1, 'degree': 2, 'kernel': 'linear'}",9.582900485922142,10.358841709652111,11.532800751671868,9.000379968955809,9.250008883318696,9.944986359904126,0.9163854974996654,11,SVM,Full Dataset
1.1898931026458741,0.022178098178629733,0.2008005142211914,0.008725098295537644,1,3,linear,,"{'C': 1, 'degree': 3, 'kernel': 'linear'}",9.582900485922142,10.358841709652111,11.532800751671868,9.000379968955809,9.250008883318696,9.944986359904126,0.9163854974996654,11,SVM,Full Dataset
1.2446963787078857,0.02027088335130562,0.1992764949798584,0.004420636669381729,1,4,linear,,"{'C': 1, 'degree': 4, 'kernel': 'linear'}",9.582900485922142,10.358841709652111,11.532800751671868,9.000379968955809,9.250008883318696,9.944986359904126,0.9163854974996654,11,SVM,Full Dataset
3.142466497421265,0.11394491560979457,0.19435997009277345,0.005923613134351791,10,2,linear,,"{'C': 10, 'degree': 2, 'kernel': 'linear'}",9.602220530620048,10.354723164147734,11.531644228695265,9.002057974870626,9.233230343327536,9.94477524833224,0.9163586850865536,8,SVM,Full Dataset
3.200624132156372,0.08995953890684608,0.19595847129821778,0.0071710494505170305,10,3,linear,,"{'C': 10, 'degree': 3, 'kernel': 'linear'}",9.602220530620048,10.354723164147734,11.531644228695265,9.002057974870626,9.233230343327536,9.94477524833224,0.9163586850865536,8,SVM,Full Dataset
3.147811460494995,0.09376181452128592,0.19319992065429686,0.004354809593467364,10,4,linear,,"{'C': 10, 'degree': 4, 'kernel': 'linear'}",9.602220530620048,10.354723164147734,11.531644228695265,9.002057974870626,9.233230343327536,9.94477524833224,0.9163586850865536,8,SVM,Full Dataset
20.049466800689697,1.2908249088840582,0.22579293251037597,0.05314621819306478,100,2,linear,,"{'C': 100, 'degree': 2, 'kernel': 'linear'}",9.600246271251548,10.353335614868152,11.526031217571475,9.0012449874264,9.22512495401982,9.941196609027479,0.9158683415709451,5,SVM,Full Dataset
20.594697523117066,1.6756135395668157,0.1914618968963623,0.008847692916196583,100,3,linear,,"{'C': 100, 'degree': 3, 'kernel': 'linear'}",9.600246271251548,10.353335614868152,11.526031217571475,9.0012449874264,9.22512495401982,9.941196609027479,0.9158683415709451,5,SVM,Full Dataset
20.001156425476076,0.6478234332973817,0.18733782768249513,0.003586601492016668,100,4,linear,,"{'C': 100, 'degree': 4, 'kernel': 'linear'}",9.600246271251548,10.353335614868152,11.526031217571475,9.0012449874264,9.22512495401982,9.941196609027479,0.9158683415709451,5,SVM,Full Dataset
173.3658977985382,5.673069543946595,0.19356274604797363,0.00620071615845259,1000,2,linear,,"{'C': 1000, 'degree': 2, 'kernel': 'linear'}",9.598082034335206,10.356026804611428,11.524130529598313,9.001441121947625,9.28269895179831,9.952475888458176,0.9068202609976078,14,SVM,Full Dataset
174.17699947357178,5.960291576564917,0.1874009609222412,0.0033830067524093666,1000,3,linear,,"{'C': 1000, 'degree': 3, 'kernel': 'linear'}",9.598082034335206,10.356026804611428,11.524130529598313,9.001441121947625,9.28269895179831,9.952475888458176,0.9068202609976078,14,SVM,Full Dataset
173.30093960762025,4.987617507460577,0.191019868850708,0.006878319772460712,1000,4,linear,,"{'C': 1000, 'degree': 4, 'kernel': 'linear'}",9.598082034335206,10.356026804611428,11.524130529598313,9.001441121947625,9.28269895179831,9.952475888458176,0.9068202609976078,14,SVM,Full Dataset
1.008194351196289,0.01675367685176545,0.20099987983703613,0.0016739689276896402,0.001,,poly,scale,"{'C': 0.001, 'gamma': 'scale', 'kernel': 'poly'}",16.413070761316927,16.551765191201962,16.697125620018845,13.276139607877743,12.523350412366026,15.0922903185563,1.8081968848661656,48,SVM,Full Dataset
1.2311059474945067,0.019418156992881783,0.6190381526947022,0.0126980152779208,0.001,,rbf,scale,"{'C': 0.001, 'gamma': 'scale', 'kernel': 'rbf'}",17.093181767311595,16.99942429062175,17.18253354654664,13.64610562353748,12.809759951441105,15.546201035891716,1.912122573561519,53,SVM,Full Dataset
1.27205171585083,0.01299172070629908,0.25557494163513184,0.0039006662285972073,0.001,,sigmoid,scale,"{'C': 0.001, 'gamma': 'scale', 'kernel': 'sigmoid'}",16.765174187718678,16.72122889340612,16.91648807801672,13.38818952157389,12.566636101430108,15.271543356429103,1.8921896986712579,50,SVM,Full Dataset
1.033286952972412,0.034018165958473595,0.19891510009765626,0.008226673533654248,0.001,,poly,auto,"{'C': 0.001, 'gamma': 'auto', 'kernel': 'poly'}",16.642042928793987,16.64518527298597,16.80729170652054,13.320761058826223,12.579644980417862,15.198985189508917,1.8519842973989582,49,SVM,Full Dataset
1.2183645725250245,0.022943146478727167,0.6019984245300293,0.0021910801524933866,0.001,,rbf,auto,"{'C': 0.001, 'gamma': 'auto', 'kernel': 'rbf'}",17.084911844991943,16.995249234300797,17.178186025897336,13.643674410458624,12.805996830827304,15.541603669295199,1.9109666459671408,52,SVM,Full Dataset
1.29203462600708,0.01861282207436728,0.26160149574279784,0.0045869866276599565,0.001,,sigmoid,auto,"{'C': 0.001, 'gamma': 'auto', 'kernel': 'sigmoid'}",16.79771519408851,16.741212363186126,16.935546978658163,13.39855806138852,12.581816408818383,15.290969801227941,1.8973061722680515,51,SVM,Full Dataset
0.9928775310516358,0.03528784410875061,0.20359930992126465,0.005950492437578234,0.01,,poly,scale,"{'C': 0.01, 'gamma': 'scale', 'kernel': 'poly'}",14.18108626966356,14.850832250965281,15.105967351648838,12.080006381755528,11.439065169534882,13.531391484713618,1.4917549756076445,43,SVM,Full Dataset
1.2138128280639648,0.020297666295323803,0.6145984172821045,0.017828205100965323,0.01,,rbf,scale,"{'C': 0.01, 'gamma': 'scale', 'kernel': 'rbf'}",16.414890106657182,16.23053371313484,16.476000811362887,12.855883657892786,12.151987648019976,14.825859187413533,1.9105752935020555,47,SVM,Full Dataset
1.2816595077514648,0.030399999766486215,0.2631092548370361,0.006067393911346828,0.01,,sigmoid,scale,"{'C': 0.01, 'gamma': 'scale', 'kernel': 'sigmoid'}",14.102499468443137,14.342122365294875,14.734853182906509,11.309442761056934,10.73849177959709,13.045481911459708,1.6726370362589458,40,SVM,Full Dataset
0.9906830787658691,0.025733779665343293,0.20280070304870607,0.006461940676436472,0.01,,poly,auto,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'poly'}",14.540973293344894,15.007466616221661,15.279981854207326,12.132880076913501,11.536315205657397,13.699523409268958,1.5524460247743432,45,SVM,Full Dataset
1.2435749530792237,0.02421722763499217,0.6129041194915772,0.015151460770885274,0.01,,rbf,auto,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}",16.3500675059933,16.196898865545787,16.44114944719588,12.839227226839329,12.122350265728274,14.789938662260514,1.9005966977009527,46,SVM,Full Dataset
1.264923334121704,0.02872620983893704,0.25999903678894043,0.008602394806831974,0.01,,sigmoid,auto,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'sigmoid'}",14.274124583922,14.430515413418837,14.824218102796474,11.354636166060347,10.79156875631563,13.135012604502657,1.7023976137905368,42,SVM,Full Dataset
0.9977705001831054,0.024120719050849594,0.20039944648742675,0.013017664007560636,0.1,,poly,scale,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'poly'}",12.021137948967704,12.762484326023207,13.57564434726908,10.710955606987815,10.333339115683978,11.880712268986358,1.219239960468154,35,SVM,Full Dataset
1.1905997276306153,0.0179613575027469,0.6063669204711915,0.009033947404067464,0.1,,rbf,scale,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",13.587902404836916,13.20668023295268,14.017218540755614,10.28323237378577,10.244762421989709,12.267959194864138,1.6562500572177679,39,SVM,Full Dataset
1.2899054050445558,0.022116260540461438,0.26433587074279785,0.009960807446573138,0.1,,sigmoid,scale,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'sigmoid'}",10.88296581481254,11.368178193513089,12.477044008663052,9.499134083587423,9.820224998074021,10.809509419730025,1.0764706623562874,26,SVM,Full Dataset
1.009049654006958,0.02669850580571624,0.19839830398559571,0.005717499869034388,0.1,,poly,auto,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}",12.344695832503806,12.947867410656059,13.734284637159394,10.812890026485338,10.421527731174805,12.05225312759588,1.2579478442103065,37,SVM,Full Dataset
1.1962968826293945,0.010555514676791198,0.6052561283111573,0.010156402483897483,0.1,,rbf,auto,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",13.38367249015253,13.10218087741379,13.935821014779108,10.245023150265938,10.191622531439533,12.17166401281018,1.6173796952621324,38,SVM,Full Dataset
1.2479151248931886,0.02189486802371801,0.2632450103759766,0.008426429967613116,0.1,,sigmoid,auto,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid'}",10.771110444922341,11.34358936262857,12.434989073105038,9.482464204318271,9.78354649842187,10.763139916679219,1.0706818608521809,25,SVM,Full Dataset
1.096126651763916,0.036456552327229864,0.19740142822265624,0.002329742856233404,1,,poly,scale,"{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}",11.488416105139782,11.298640062320514,12.836674938865729,9.626167713101998,9.704676116111846,10.990914987107974,1.2054855817502246,28,SVM,Full Dataset
1.2330851078033447,0.01843912914566919,0.612261962890625,0.013451686911920372,1,,rbf,scale,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",10.068429922339542,10.7738237791942,11.81254252629973,8.78090289307075,8.870947154626093,10.061329255106063,1.1516030567234232,21,SVM,Full Dataset
1.2906620979309082,0.017404959699057303,0.2642928123474121,0.006951520890806747,1,,sigmoid,scale,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid'}",55.775140695142426,45.73719661054117,50.32768376824823,39.87264919430395,35.81924932280839,45.50638391820883,7.131971902573466,57,SVM,Full Dataset
1.049461269378662,0.010856692771945401,0.199601411819458,0.007392630842504759,1,,poly,auto,"{'C': 1, 'gamma': 'auto', 'kernel': 'poly'}",11.434081970423968,11.385936025040733,12.873200537702074,9.672153383877165,9.741139640015016,11.021302311411791,1.1993240701705024,29,SVM,Full Dataset
1.2122947216033935,0.01534591148269738,0.6363785743713379,0.03353894299413694,1,,rbf,auto,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",9.908749952830428,10.724826269564424,11.786068881382842,8.778105485188357,8.860674438612069,10.011685005515625,1.1414156109491838,20,SVM,Full Dataset
1.297776985168457,0.022109481573145004,0.25539937019348147,0.005389124011063749,1,,sigmoid,auto,"{'C': 1, 'gamma': 'auto', 'kernel': 'sigmoid'}",44.14778379572516,40.236483589087044,26.68192084195284,36.80308596465576,31.788578739903436,35.93157058626485,6.156596078214291,56,SVM,Full Dataset
1.8234267234802246,0.059268230601503366,0.20459966659545897,0.0112672742471378,10,,poly,scale,"{'C': 10, 'gamma': 'scale', 'kernel': 'poly'}",12.424051584286069,10.987137258868847,12.603659554317193,9.193111475110653,10.007243356216053,11.043040645759763,1.3297339388153382,30,SVM,Full Dataset
1.3145443439483642,0.01674825940607891,0.6012018203735352,0.009714145103074048,10,,rbf,scale,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",8.733141911847973,9.881718436685167,10.898347091057142,8.344512365680318,8.547268260064573,9.280997613067035,0.9687305191096149,2,SVM,Full Dataset
1.2820888996124267,0.01917678525130687,0.26303696632385254,0.006480483640148418,10,,sigmoid,scale,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}",565.5898256002566,480.74896395392017,520.3888745213676,423.69433988721505,375.1783875127967,473.1200782951112,67.64417428014961,59,SVM,Full Dataset
1.6339193344116212,0.16814350265482925,0.2010737419128418,0.009692335544831706,10,,poly,auto,"{'C': 10, 'gamma': 'auto', 'kernel': 'poly'}",11.734685243512992,10.956618283488938,12.572149981207179,9.174663030398607,9.933488215284752,10.874320950778493,1.2168505467999688,27,SVM,Full Dataset
1.3103956222534179,0.019908479772396178,0.6042867183685303,0.018062317752852577,10,,rbf,auto,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",8.704226050713796,9.867304032554893,10.909254113240813,8.346855369808308,8.546532693669622,9.274834451997487,0.9736026303091294,1,SVM,Full Dataset
1.3042721271514892,0.01639932182328792,0.2591996192932129,0.005153070013885093,10,,sigmoid,auto,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",471.4924772469264,432.66720244293515,461.0302750533742,394.49283871319506,336.8492479867118,419.3064082886285,49.10738069106739,58,SVM,Full Dataset
12.061109018325805,1.3665665014933033,0.19751462936401368,0.005824037797295383,100,,poly,scale,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}",18.099535678793767,13.641349330294577,13.47105013637901,10.941532714886815,11.827206641674257,13.596134900405684,2.468778202332009,44,SVM,Full Dataset
3.2213711738586426,0.07893805912789456,0.5854106903076172,0.013448408646701457,100,,rbf,scale,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",9.72660957097333,10.186040304270538,11.175896538681162,8.973626840183899,9.257343823219648,9.863903415465716,0.7751715487129552,4,SVM,Full Dataset
1.2874628543853759,0.024872441864968065,0.2655836582183838,0.018218995984300403,100,,sigmoid,scale,"{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}",5625.780510292229,4801.424519556504,3208.513158543443,4258.680265555555,3749.5560892007643,4328.790908629699,836.7813660267423,61,SVM,Full Dataset
9.470837688446045,1.390666097939275,0.21110949516296387,0.03140944463600379,100,,poly,auto,"{'C': 100, 'gamma': 'auto', 'kernel': 'poly'}",16.8134469082036,12.979446524781011,13.256194793511353,10.724859030475935,11.56524591565179,13.067838634524737,2.0890290017777806,41,SVM,Full Dataset
3.110709238052368,0.1243280744711931,0.5811663627624511,0.01208910313293105,100,,rbf,auto,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",9.594377646806876,10.143280714074704,11.162637440244112,8.930564911665995,9.202955912973048,9.806763325152946,0.7910819548173154,3,SVM,Full Dataset
1.308210277557373,0.10276216358553741,0.25676665306091306,0.004269257782164033,100,,sigmoid,auto,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",4674.194272816956,4303.580192272111,4599.589043732391,3989.204554909371,3371.9841165556527,4187.710436057297,474.24683962511887,60,SVM,Full Dataset
169.7276648044586,15.513614816870646,0.1411137104034424,0.038486969579945476,1000,,poly,scale,"{'C': 1000, 'gamma': 'scale', 'kernel': 'poly'}",32.05525188061889,20.155499266262378,22.31729211753523,13.673172162440247,17.965662848678193,21.23337565510699,6.120201324846766,55,SVM,Full Dataset
24.23080167770386,2.447569817445277,0.5804919719696044,0.008138434200542133,1000,,rbf,scale,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",12.441011410217548,11.879179541723019,12.695476214236027,10.932821886644252,11.95705824379763,11.981109459323696,0.6052610460065093,36,SVM,Full Dataset
1.296973466873169,0.048192983465652595,0.2569993019104004,0.003163933616616765,1000,,sigmoid,scale,"{'C': 1000, 'gamma': 'scale', 'kernel': 'sigmoid'}",56165.22773220173,47974.66808022851,51766.027231369575,42540.52767888054,27526.372748651505,45194.56469426637,9904.316849851264,63,SVM,Full Dataset
128.70358629226683,15.92041348018533,0.13281445503234862,0.036536461845883245,1000,,poly,auto,"{'C': 1000, 'gamma': 'auto', 'kernel': 'poly'}",28.465055493612002,19.42525866970263,21.069431748526252,13.757653332601668,17.284991034646264,20.000478055817762,4.888135448751028,54,SVM,Full Dataset
20.254359197616576,0.714631323869989,0.5559434413909912,0.025071902033726244,1000,,rbf,auto,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",12.349938327831097,11.775882362483626,12.592314559519561,10.844429319446066,11.803266550731758,11.873166224002421,0.6028491851695315,34,SVM,Full Dataset
1.2695896625518799,0.012105104070486738,0.25844969749450686,0.004786322765625365,1000,,sigmoid,auto,"{'C': 1000, 'gamma': 'auto', 'kernel': 'sigmoid'}",46664.804141001274,42726.250155967486,45930.001275172544,39825.44407490656,33712.00138533835,41771.70020647724,4709.389716623227,62,SVM,Full Dataset
